transaction_id,client_id,produit_id,agence_id,date_transaction,montant,devise,taux_change_eur,type_operation,statut,solde_avant,is_anomalie,score_credit_client,segment_id,segment_client,produit,categorie,agence
TXN000769,CLI0101,5,1,2022-09-12 06:42:00,-2697.93,EUR,1.0,Debit,Complete,22416.92,false,655.0,3,Standard,Credit Immobilier,Interets,Marseille-Vieux-Port
TXN000905,CLI0004,48,2,2022-02-12 05:16:00,-2649.71,EUR,1.0,Debit,Complete,48480.12,false,645.0,3,Standard,Compte Courant,Interets,Bordeaux-Meriadeck
TXN001134,CLI0077,54,7,2023-10-01 06:59:00,2213.71,EUR,1.0,Credit,Complete,20577.74,true,322.0,2,Risque,Livret A,Virement,Paris-Centre
TXN001489,CLI0108,39,2,2024-12-10 03:15:00,-2406.47,USD,1.08,Debit,Complete,47994.03,true,375.0,2,Risque,PEA,Interets,Bordeaux-Meriadeck
TXN001236,CLI0008,43,8,2024-08-10 04:28:00,1896.38,EUR,1.0,Credit,Complete,5476.47,false,744.0,1,Premium,Credit Auto,Remboursement credit,Nantes-Commerce
TXN001875,CLI0024,1,3,2024-04-08 22:18:00,2210.9,GBP,0.86,Credit,Complete,27844.53,false,592.0,3,Standard,Compte Epargne,Depot especes,Lyon-Part-Dieu
TXN000440,CLI0054,45,2,2022-08-12 18:46:00,-490.09,EUR,1.0,Debit,Complete,34463.85,true,347.0,3,Standard,Livret A,Retrait DAB,Bordeaux-Meriadeck
TXN000078,CLI0115,19,5,2023-09-26 15:57:00,-420.85,EUR,1.0,Debit,Complete,14160.41,false,709.0,3,Standard,Credit Auto,Retrait DAB,Toulouse-Capitole
TXN000332,CLI0068,26,3,2023-02-28 16:58:00,-6373.39,EUR,1.0,Debit,En attente,2091.24,true,605.0,3,Standard,Credit Auto,Virement international,Lyon-Part-Dieu
TXN001159,CLI0144,39,7,2022-04-28 11:30:00,-2609.35,EUR,1.0,Debit,Complete,35971.55,true,361.0,2,Risque,PEA,Interets,Paris-Centre
TXN001749,CLI0040,2,6,2022-02-03 04:21:00,212.61,EUR,1.0,Credit,Complete,597.05,false,491.0,2,Risque,Credit Consommation,Retrait DAB,Nice-Massena
TXN001725,CLI0125,43,4,2023-08-03 18:40:00,1395.48,EUR,1.0,Credit,Complete,2592.09,false,810.0,1,Premium,Credit Auto,Remboursement credit,Lille-Grand-Place
TXN000586,CLI0130,44,3,2023-11-01 14:44:00,-130.69,EUR,1.0,Debit,Complete,39571.86,false,586.0,3,Standard,Credit Immobilier,Prelevement,Lyon-Part-Dieu
TXN000718,CLI0025,21,3,2022-04-01 13:32:00,-367.67,USD,1.08,Debit,Complete,46722.94,false,688.0,3,Standard,Credit Consommation,Depot especes,Lyon-Part-Dieu
TXN001252,CLI0078,53,1,2022-11-23 03:03:00,1135.75,EUR,1.0,Credit,Complete,18703.77,false,647.0,3,Standard,Compte Epargne,Interets,Marseille-Vieux-Port
TXN001432,CLI0094,33,7,2023-11-23 07:31:00,-2810.0,USD,1.08,Debit,Complete,4889.67,false,435.0,2,Risque,Compte Courant,Virement,Paris-Centre
TXN000537,CLI0075,32,6,2023-09-11 18:19:00,1507.6,EUR,1.0,Credit,Complete,222.09,false,645.0,3,Standard,Credit Consommation,Interets,Nice-Massena
TXN001117,CLI0016,31,2,2023-08-24 11:39:00,-219.14,GBP,0.86,Debit,Complete,25978.12,false,716.0,3,Standard,Credit Immobilier,Retrait DAB,Bordeaux-Meriadeck
TXN001603,CLI0034,45,2,2023-04-09 18:28:00,-98.11,GBP,0.86,Debit,Complete,5725.21,false,457.0,2,Risque,Livret A,Retrait DAB,Bordeaux-Meriadeck
TXN000529,CLI0128,46,1,2023-10-18 04:00:00,-2911.94,CHF,0.97,Debit,Complete,14848.29,false,683.0,3,Standard,PEA,Depot especes,Marseille-Vieux-Port
TXN001115,CLI0077,47,7,2022-06-22 20:41:00,408.88,MAD,10.85,Credit,Rejete,13808.33,true,322.0,2,Risque,Compte Courant,Retrait DAB,Paris-Centre
TXN001664,CLI0002,15,3,2023-10-06 03:29:00,-1074.1,EUR,1.0,Debit,Complete,27575.0,false,606.0,3,Standard,PEA,Virement international,Lyon-Part-Dieu
TXN000141,CLI0089,55,2,2022-08-20 01:51:00,1997.58,EUR,1.0,Credit,Complete,3457.82,false,638.0,3,Standard,Compte Courant,Depot especes,Bordeaux-Meriadeck
TXN001766,CLI0128,63,1,2024-08-09 00:51:00,1496.44,EUR,1.0,Credit,Complete,34249.3,false,683.0,3,Standard,Compte Epargne,Virement international,Marseille-Vieux-Port
TXN000984,CLI0019,15,4,2022-03-20 13:06:00,7472.47,CHF,0.97,Credit,Complete,27952.7,true,505.0,2,Risque,PEA,Virement international,Lille-Grand-Place
TXN000466,CLI0089,3,2,2024-11-11 12:54:00,-426.29,EUR,1.0,Debit,En attente,48398.19,false,638.0,3,Standard,PEA,Prelevement,Bordeaux-Meriadeck
TXN000613,CLI0012,37,4,2023-09-02 10:37:00,2186.08,EUR,1.0,Credit,Complete,13327.21,false,778.0,1,Premium,Credit Auto,Prelevement,Lille-Grand-Place
TXN000163,CLI0021,63,1,2024-06-14 07:53:00,792.94,EUR,1.0,Credit,Rejete,16386.19,false,697.0,3,Standard,Compte Epargne,Virement international,Marseille-Vieux-Port
TXN000114,CLI0087,12,5,2023-02-12 19:32:00,-3330.82,USD,1.08,Debit,Complete,16718.73,false,607.0,3,Standard,Compte Courant,Virement international,Toulouse-Capitole
TXN001964,CLI0009,2,6,2024-10-29 17:51:00,288.93,GBP,0.86,Credit,Complete,37777.15,false,645.0,3,Standard,Credit Consommation,Retrait DAB,Nice-Massena
TXN001003,CLI0060,33,1,2023-06-01 13:19:00,2234.51,USD,1.08,Credit,Complete,28309.09,false,645.0,1,Premium,Compte Courant,Virement,Marseille-Vieux-Port
TXN000720,CLI0057,13,6,2023-07-25 20:39:00,-1138.49,USD,1.08,Debit,Complete,38400.5,false,435.0,2,Risque,Credit Consommation,Prelevement,Nice-Massena
TXN000904,CLI0123,61,2,2023-05-04 05:20:00,-347.09,GBP,0.86,Debit,En attente,7177.5,false,595.0,3,Standard,PEA,Paiement CB,Bordeaux-Meriadeck
TXN001170,CLI0075,13,6,2023-01-05 18:33:00,-543.79,EUR,1.0,Debit,Complete,49867.36,false,645.0,3,Standard,Credit Consommation,Prelevement,Nice-Massena
TXN001716,CLI0122,54,8,2023-05-30 18:04:00,2407.88,EUR,1.0,Credit,Complete,21463.14,false,824.0,1,Premium,Livret A,Virement,Nantes-Commerce
TXN000611,CLI0077,45,7,2023-08-29 18:03:00,284.48,EUR,1.0,Credit,Complete,20709.67,true,322.0,2,Risque,Livret A,Retrait DAB,Paris-Centre
TXN001312,CLI0044,18,3,2022-02-12 16:32:00,-449.52,EUR,1.0,Debit,Complete,7879.88,false,469.0,2,Risque,Credit Immobilier,Paiement CB,Lyon-Part-Dieu
TXN000531,CLI0079,50,7,2023-03-28 14:22:00,-322.82,EUR,1.0,Debit,Complete,11184.98,false,689.0,3,Standard,Credit Consommation,Virement,Paris-Centre
TXN001780,CLI0005,29,4,2022-04-04 09:10:00,-313.63,USD,1.08,Debit,Complete,24331.32,false,694.0,3,Standard,Livret A,Paiement CB,Lille-Grand-Place
TXN001736,CLI0148,23,4,2022-11-19 03:00:00,498.9,EUR,1.0,Credit,Complete,34594.47,false,713.0,3,Standard,Credit Auto,Paiement CB,Lille-Grand-Place
TXN000455,CLI0073,31,1,2023-09-30 19:57:00,-182.59,EUR,1.0,Debit,Complete,45174.29,false,645.0,1,Premium,Credit Immobilier,Retrait DAB,Marseille-Vieux-Port
TXN000804,CLI0011,51,2,2024-07-01 03:04:00,472.07,EUR,1.0,Credit,Complete,49483.27,false,672.0,3,Standard,Assurance Vie,Retrait DAB,Bordeaux-Meriadeck
TXN000431,CLI0007,38,8,2023-02-18 14:05:00,787.74,EUR,1.0,Credit,Complete,6264.86,false,635.0,3,Standard,Credit Immobilier,Depot especes,Nantes-Commerce
TXN000830,CLI0036,18,1,2024-05-12 07:13:00,-417.35,EUR,1.0,Debit,Complete,34819.46,false,572.0,2,Risque,Credit Immobilier,Paiement CB,Marseille-Vieux-Port
TXN001260,CLI0096,53,3,2023-08-22 04:52:00,2034.34,MAD,10.85,Credit,Complete,21642.4,false,710.0,3,Standard,Compte Epargne,Interets,Lyon-Part-Dieu
TXN000477,CLI0029,21,7,2022-11-06 21:28:00,-1140.81,CHF,0.97,Debit,Complete,39988.66,false,696.0,3,Standard,Credit Consommation,Depot especes,Paris-Centre
TXN001028,CLI0056,9,5,2023-05-21 09:53:00,5510.95,EUR,1.0,Credit,Complete,36931.71,true,384.0,2,Risque,Credit Consommation,Virement international,Toulouse-Capitole
TXN000626,CLI0091,54,8,2023-07-02 04:54:00,-2085.9,USD,1.08,Debit,Complete,46338.94,false,442.0,2,Risque,Livret A,Virement,Nantes-Commerce
TXN001790,CLI0017,48,2,2022-02-10 12:57:00,-1472.72,EUR,1.0,Debit,Complete,31494.57,false,649.0,3,Standard,Compte Courant,Interets,Bordeaux-Meriadeck
TXN000284,CLI0026,18,4,2024-07-24 09:16:00,-242.85,EUR,1.0,Debit,Complete,42627.21,false,699.0,3,Standard,Credit Immobilier,Paiement CB,Lille-Grand-Place
TXN000006,CLI0048,51,5,2024-09-18 08:46:00,303.0,EUR,1.0,Credit,Rejete,41648.16,false,670.0,3,Standard,Assurance Vie,Retrait DAB,Toulouse-Capitole
TXN001634,CLI0040,24,6,2024-04-05 07:43:00,-1628.77,USD,1.08,Debit,Complete,44094.27,false,491.0,2,Risque,Assurance Vie,Virement international,Nice-Massena
TXN000421,CLI0135,60,8,2022-10-25 20:59:00,-1716.29,EUR,1.0,Debit,Complete,47435.22,false,593.0,3,Standard,Livret A,Depot especes,Nantes-Commerce
TXN001818,CLI0014,50,1,2022-07-09 08:28:00,-1389.62,EUR,1.0,Debit,Complete,31967.57,false,673.0,3,Standard,Credit Consommation,Virement,Marseille-Vieux-Port
TXN001650,CLI0045,15,2,2023-05-14 11:43:00,-4623.24,EUR,1.0,Debit,Complete,1759.56,false,704.0,3,Standard,PEA,Virement international,Bordeaux-Meriadeck
TXN000920,CLI0036,27,1,2024-11-14 11:08:00,318.03,USD,1.08,Credit,Complete,42270.86,false,572.0,2,Risque,Assurance Vie,Paiement CB,Marseille-Vieux-Port
TXN000370,CLI0042,63,2,2023-10-11 20:18:00,5741.38,EUR,1.0,Credit,Complete,22300.43,true,638.0,3,Standard,Compte Epargne,Virement international,Bordeaux-Meriadeck
TXN000676,CLI0106,45,8,2022-01-22 14:24:00,-242.82,GBP,0.86,Debit,Complete,46885.48,false,652.0,3,Standard,Livret A,Retrait DAB,Nantes-Commerce
TXN000966,CLI0055,12,2,2024-11-06 18:45:00,-2883.61,EUR,1.0,Debit,Complete,7588.73,false,703.0,3,Standard,Compte Courant,Virement international,Bordeaux-Meriadeck
TXN000273,CLI0071,45,7,2022-12-12 18:48:00,96.05,USD,1.08,Credit,Complete,21742.2,false,797.0,1,Premium,Livret A,Retrait DAB,Paris-Centre
TXN000103,CLI0129,50,7,2023-10-06 03:29:00,-535.74,GBP,0.86,Debit,Complete,47051.11,false,573.0,2,Risque,Credit Consommation,Virement,Paris-Centre
TXN000276,CLI0129,61,7,2022-04-04 09:18:00,-238.84,EUR,1.0,Debit,Complete,34370.33,false,573.0,2,Risque,PEA,Paiement CB,Paris-Centre
TXN001411,CLI0148,6,4,2022-03-22 20:30:00,-206.46,USD,1.08,Debit,Complete,30749.02,false,713.0,3,Standard,Compte Epargne,Remboursement credit,Lille-Grand-Place
TXN000354,CLI0030,4,3,2023-05-28 22:28:00,483.71,GBP,0.86,Credit,Complete,48065.81,true,391.0,2,Risque,Credit Consommation,Paiement CB,Lyon-Part-Dieu
TXN000924,CLI0052,13,2,2022-11-10 19:56:00,-407.05,EUR,1.0,Debit,Complete,1330.35,false,838.0,1,Premium,Credit Consommation,Prelevement,Bordeaux-Meriadeck
TXN000326,CLI0081,57,5,2024-06-12 08:53:00,192.55,USD,1.08,Credit,Complete,23196.13,false,645.0,3,Standard,PEA,Retrait DAB,Toulouse-Capitole
TXN001396,CLI0041,53,2,2022-12-17 11:02:00,1622.44,EUR,1.0,Credit,Complete,38244.44,false,643.0,3,Standard,Compte Epargne,Interets,Bordeaux-Meriadeck
TXN001821,CLI0056,14,5,2022-05-21 22:12:00,756.96,EUR,1.0,Credit,Complete,1967.98,true,384.0,2,Risque,Credit Immobilier,Remboursement credit,Toulouse-Capitole
TXN001848,CLI0096,44,3,2022-01-03 04:31:00,-2941.38,EUR,1.0,Debit,Complete,10505.68,false,710.0,3,Standard,Credit Immobilier,Prelevement,Lyon-Part-Dieu
TXN000071,CLI0088,44,2,2022-12-20 01:15:00,2137.48,EUR,1.0,Credit,Complete,45905.05,true,413.0,3,Standard,Credit Immobilier,Prelevement,Bordeaux-Meriadeck
TXN000467,CLI0001,15,4,2023-08-01 00:15:00,3567.38,EUR,1.0,Credit,Complete,20361.03,false,586.0,3,Standard,PEA,Virement international,Lille-Grand-Place
TXN001362,CLI0051,20,1,2023-01-21 00:36:00,1098.49,EUR,1.0,Credit,Complete,20835.13,false,645.0,1,Premium,PEA,Virement,Marseille-Vieux-Port
TXN000047,CLI0060,24,1,2022-01-06 08:54:00,7875.42,USD,1.08,Credit,Complete,5585.32,true,645.0,1,Premium,Assurance Vie,Virement international,Marseille-Vieux-Port
TXN001314,CLI0042,62,2,2024-02-12 04:00:00,-897.25,EUR,1.0,Debit,Complete,19811.34,false,638.0,3,Standard,Credit Auto,Virement,Bordeaux-Meriadeck
TXN001104,CLI0005,10,4,2024-10-29 10:50:00,-1639.49,MAD,10.85,Debit,Complete,36748.25,false,694.0,3,Standard,PEA,Remboursement credit,Lille-Grand-Place
TXN000398,CLI0110,37,5,2023-01-05 17:25:00,1538.84,EUR,1.0,Credit,En attente,45134.0,false,629.0,3,Standard,Credit Auto,Prelevement,Toulouse-Capitole
TXN000826,CLI0110,23,5,2023-10-24 04:11:00,-388.42,EUR,1.0,Debit,Complete,34701.7,false,629.0,3,Standard,Credit Auto,Paiement CB,Toulouse-Capitole
TXN000051,CLI0019,3,4,2022-10-31 02:08:00,861.3,EUR,1.0,Credit,Complete,29909.85,false,505.0,2,Risque,PEA,Prelevement,Lille-Grand-Place
TXN000409,CLI0051,32,1,2023-02-06 17:39:00,-2991.38,EUR,1.0,Debit,Complete,38860.92,false,645.0,1,Premium,Credit Consommation,Interets,Marseille-Vieux-Port
TXN001355,CLI0034,4,2,2023-08-22 21:16:00,219.48,EUR,1.0,Credit,Complete,18135.34,false,457.0,2,Risque,Credit Consommation,Paiement CB,Bordeaux-Meriadeck
TXN000644,CLI0105,3,6,2023-08-17 01:33:00,-88888.0,EUR,1.0,Debit,Complete,24347.68,true,634.0,3,Standard,PEA,Prelevement,Nice-Massena
TXN000884,CLI0055,32,2,2023-10-06 03:29:00,-245.39,EUR,1.0,Debit,Complete,5235.72,false,703.0,3,Standard,Credit Consommation,Interets,Bordeaux-Meriadeck
TXN000785,CLI0137,3,1,2023-01-25 23:00:00,2156.77,EUR,1.0,Credit,Complete,36975.26,false,725.0,1,Premium,PEA,Prelevement,Marseille-Vieux-Port
TXN000540,CLI0122,37,8,2022-02-05 08:10:00,-1765.88,EUR,1.0,Debit,Complete,6861.32,false,824.0,1,Premium,Credit Auto,Prelevement,Nantes-Commerce
TXN000005,CLI0085,15,5,2023-07-09 09:16:00,1998.2,USD,1.08,Credit,Complete,26839.61,true,390.0,2,Risque,PEA,Virement international,Toulouse-Capitole
TXN000702,CLI0101,42,1,2023-01-21 15:06:00,1020.08,EUR,1.0,Credit,Complete,5305.23,false,655.0,3,Standard,Assurance Vie,Prelevement,Marseille-Vieux-Port
TXN000517,CLI0001,13,4,2023-11-13 16:02:00,924.94,EUR,1.0,Credit,Complete,4139.86,false,586.0,3,Standard,Credit Consommation,Prelevement,Lille-Grand-Place
TXN001979,CLI0139,1,1,2023-10-19 22:27:00,-2146.27,MAD,10.85,Debit,Complete,997.67,false,674.0,3,Standard,Compte Epargne,Depot especes,Marseille-Vieux-Port
TXN001319,CLI0065,48,2,2024-08-10 11:56:00,-653.84,EUR,1.0,Debit,Complete,7362.32,false,645.0,3,Standard,Compte Courant,Interets,Bordeaux-Meriadeck
TXN001866,CLI0004,33,2,2023-03-19 19:29:00,313.95,USD,1.08,Credit,Complete,8666.09,false,645.0,3,Standard,Compte Courant,Virement,Bordeaux-Meriadeck
TXN001516,CLI0096,12,3,2024-12-31 12:59:00,674.87,EUR,1.0,Credit,Complete,13978.7,false,710.0,3,Standard,Compte Courant,Virement international,Lyon-Part-Dieu
TXN000671,CLI0007,51,8,2024-05-17 02:58:00,-139.99,MAD,10.85,Debit,Complete,31302.21,false,635.0,3,Standard,Assurance Vie,Retrait DAB,Nantes-Commerce
TXN000817,CLI0004,59,2,2022-02-12 03:52:00,89.98,EUR,1.0,Credit,Complete,38528.87,false,645.0,3,Standard,Compte Courant,Prelevement,Bordeaux-Meriadeck
TXN001857,CLI0018,58,2,2023-04-22 02:39:00,152.81,GBP,0.86,Credit,Complete,465.41,true,328.0,2,Risque,Credit Auto,Depot especes,Bordeaux-Meriadeck
TXN001446,CLI0144,54,7,2023-08-07 00:57:00,-1066.81,GBP,0.86,Debit,Rejete,45122.2,true,361.0,2,Risque,Livret A,Virement,Paris-Centre
TXN000533,CLI0131,16,1,2024-01-10 12:09:00,-2162.09,CHF,0.97,Debit,Complete,14304.05,false,838.0,1,Premium,Compte Epargne,Virement,Marseille-Vieux-Port
TXN001405,CLI0150,3,8,2023-01-25 15:51:00,339.87,EUR,1.0,Credit,Complete,31579.22,false,648.0,3,Standard,PEA,Prelevement,Nantes-Commerce
TXN001078,CLI0033,34,3,2024-02-26 08:40:00,722.36,EUR,1.0,Credit,Complete,702.13,false,584.0,3,Standard,Assurance Vie,Depot especes,Lyon-Part-Dieu
TXN001292,CLI0134,46,6,2023-08-20 20:15:00,656.91,EUR,1.0,Credit,Complete,32409.12,false,600.0,3,Standard,PEA,Depot especes,Nice-Massena
TXN001128,CLI0125,48,4,2023-12-03 16:16:00,-236.2,USD,1.08,Debit,Rejete,6398.79,false,810.0,1,Premium,Compte Courant,Interets,Lille-Grand-Place
TXN000073,CLI0039,63,4,2022-10-17 11:19:00,7748.03,EUR,1.0,Credit,Complete,35470.82,true,645.0,3,Standard,Compte Epargne,Virement international,Lille-Grand-Place
TXN001019,CLI0144,2,7,2023-01-02 23:00:00,-114.0,EUR,1.0,Debit,Complete,15588.5,true,361.0,2,Risque,Credit Consommation,Retrait DAB,Paris-Centre
TXN000475,CLI0078,27,1,2024-08-27 18:10:00,294.97,EUR,1.0,Credit,Complete,31253.42,false,647.0,3,Standard,Assurance Vie,Paiement CB,Marseille-Vieux-Port
TXN001800,CLI0150,16,8,2023-10-10 00:50:00,1834.54,EUR,1.0,Credit,Complete,16400.68,false,648.0,3,Standard,Compte Epargne,Virement,Nantes-Commerce
TXN000359,CLI0092,55,2,2022-09-03 02:43:00,-2869.55,USD,1.08,Debit,Complete,27119.55,false,717.0,3,Standard,Compte Courant,Depot especes,Bordeaux-Meriadeck
TXN001165,CLI0111,29,7,2023-01-13 08:25:00,-116.29,EUR,1.0,Debit,Complete,37615.59,false,645.0,3,Standard,Livret A,Paiement CB,Paris-Centre
TXN000989,CLI0057,52,6,2023-08-12 13:28:00,1009.92,MAD,10.85,Credit,Complete,47820.14,false,435.0,2,Risque,Livret A,Prelevement,Nice-Massena
TXN001965,CLI0063,31,7,2023-08-27 07:25:00,461.19,GBP,0.86,Credit,Complete,26916.44,true,426.0,2,Risque,Credit Immobilier,Retrait DAB,Paris-Centre
TXN001771,CLI0082,36,7,2024-04-03 07:27:00,2106.04,USD,1.08,Credit,Complete,8700.79,false,813.0,1,Premium,Credit Immobilier,Virement international,Paris-Centre
TXN001327,CLI0017,57,2,2022-12-06 21:31:00,74.83,EUR,1.0,Credit,Complete,48974.96,false,649.0,3,Standard,PEA,Retrait DAB,Bordeaux-Meriadeck
TXN001463,CLI0061,5,1,2023-05-28 03:25:00,-1437.67,EUR,1.0,Debit,En attente,37071.73,true,341.0,2,Risque,Credit Immobilier,Interets,Marseille-Vieux-Port
TXN001296,CLI0100,12,4,2023-01-06 03:23:00,6128.97,EUR,1.0,Credit,Complete,13940.07,true,656.0,3,Standard,Compte Courant,Virement international,Lille-Grand-Place
TXN000189,CLI0056,10,5,2023-05-22 09:55:00,-2997.97,EUR,1.0,Debit,Complete,4440.45,true,384.0,2,Risque,PEA,Remboursement credit,Toulouse-Capitole
TXN000945,CLI0011,13,2,2024-11-05 07:41:03,-1083.26,EUR,1.0,Debit,Complete,2862.29,false,672.0,3,Standard,Credit Consommation,Prelevement,Bordeaux-Meriadeck
TXN001936,CLI0093,17,1,2024-09-11 17:41:00,-2270.28,GBP,0.86,Debit,Complete,24385.13,false,786.0,1,Premium,Compte Courant,Remboursement credit,Marseille-Vieux-Port
TXN001702,CLI0051,44,1,2023-12-10 11:45:00,504.82,EUR,1.0,Credit,En attente,1436.77,false,645.0,1,Premium,Credit Immobilier,Prelevement,Marseille-Vieux-Port
TXN000344,CLI0105,4,6,2022-01-15 18:33:00,-76.56,EUR,1.0,Debit,Complete,15863.5,false,634.0,3,Standard,Credit Consommation,Paiement CB,Nice-Massena
TXN000008,CLI0033,5,3,2022-01-26 18:18:00,-1434.72,EUR,1.0,Debit,Rejete,12698.67,false,584.0,3,Standard,Credit Immobilier,Interets,Lyon-Part-Dieu
TXN000760,CLI0077,1,7,2024-03-14 10:27:00,2049.8,MAD,10.85,Credit,Complete,26439.44,true,322.0,2,Risque,Compte Epargne,Depot especes,Paris-Centre
TXN001909,CLI0110,31,5,2023-11-22 21:37:00,-398.7,EUR,1.0,Debit,Complete,26458.93,false,629.0,3,Standard,Credit Immobilier,Retrait DAB,Toulouse-Capitole
TXN001391,CLI0138,47,2,2023-07-22 17:10:00,335.5,EUR,1.0,Credit,En attente,24528.52,false,749.0,1,Premium,Compte Courant,Retrait DAB,Bordeaux-Meriadeck
TXN000216,CLI0103,3,7,2023-08-02 09:20:00,-304.84,GBP,0.86,Debit,Complete,28233.96,false,683.0,3,Standard,PEA,Prelevement,Paris-Centre
TXN000110,CLI0132,40,2,2023-09-24 15:01:00,-315.64,EUR,1.0,Debit,Rejete,10835.71,false,663.0,3,Standard,Credit Auto,Interets,Bordeaux-Meriadeck
TXN001676,CLI0071,13,7,2024-03-13 05:09:00,1724.09,EUR,1.0,Credit,En attente,21048.0,false,797.0,1,Premium,Credit Consommation,Prelevement,Paris-Centre
TXN001333,CLI0095,22,8,2024-09-23 15:59:00,2876.91,EUR,1.0,Credit,Complete,11832.06,false,668.0,3,Standard,Compte Epargne,Prelevement,Nantes-Commerce
TXN001599,CLI0017,39,2,2023-03-22 14:45:00,-2363.62,EUR,1.0,Debit,Complete,29828.25,false,649.0,3,Standard,PEA,Interets,Bordeaux-Meriadeck
TXN001709,CLI0104,32,8,2024-06-25 08:08:00,478.19,EUR,1.0,Credit,Rejete,49125.33,false,645.0,3,Standard,Credit Consommation,Interets,Nantes-Commerce
TXN001052,CLI0010,52,3,2022-03-16 17:47:00,-1218.83,EUR,1.0,Debit,Complete,7317.75,false,816.0,1,Premium,Livret A,Prelevement,Lyon-Part-Dieu
TXN000231,CLI0082,2,7,2023-07-30 01:51:00,-495.94,EUR,1.0,Debit,Rejete,5096.7,false,813.0,1,Premium,Credit Consommation,Retrait DAB,Paris-Centre
TXN000607,CLI0100,64,4,2022-11-12 03:19:00,-1497.99,EUR,1.0,Debit,En attente,30215.33,false,656.0,3,Standard,Assurance Vie,Remboursement credit,Lille-Grand-Place
TXN000507,CLI0138,58,2,2022-03-01 15:32:00,392.39,EUR,1.0,Credit,Complete,16366.02,false,749.0,1,Premium,Credit Auto,Depot especes,Bordeaux-Meriadeck
TXN000416,CLI0099,45,8,2024-11-07 22:06:00,-453.86,MAD,10.85,Debit,Complete,25082.48,false,664.0,3,Standard,Livret A,Retrait DAB,Nantes-Commerce
TXN001727,CLI0115,53,5,2022-07-02 13:52:00,643.85,CHF,0.97,Credit,Complete,1785.36,false,709.0,3,Standard,Compte Epargne,Interets,Toulouse-Capitole
TXN000809,CLI0117,4,4,2023-03-28 09:45:00,-148.89,EUR,1.0,Debit,Complete,11987.02,false,645.0,3,Standard,Credit Consommation,Paiement CB,Lille-Grand-Place
TXN001356,CLI0074,8,8,2022-05-21 02:09:00,439.15,MAD,10.85,Credit,Rejete,3392.52,false,633.0,3,Standard,Compte Courant,Paiement CB,Nantes-Commerce
TXN000882,CLI0065,10,2,2024-12-22 11:25:00,-138.32,EUR,1.0,Debit,Complete,9377.15,false,645.0,3,Standard,PEA,Remboursement credit,Bordeaux-Meriadeck
TXN001250,CLI0047,36,3,2024-03-06 23:20:00,-3771.5,EUR,1.0,Debit,En attente,24060.76,true,397.0,2,Risque,Credit Immobilier,Virement international,Lyon-Part-Dieu
TXN000801,CLI0047,54,3,2023-10-21 06:18:00,1442.57,EUR,1.0,Credit,Complete,12687.93,true,397.0,2,Risque,Livret A,Virement,Lyon-Part-Dieu
TXN000376,CLI0067,34,7,2022-01-01 16:52:00,-2286.97,EUR,1.0,Debit,Complete,515.02,false,337.0,2,Risque,Assurance Vie,Depot especes,Paris-Centre
TXN000197,CLI0005,13,4,2022-11-20 14:29:00,51.99,CHF,0.97,Credit,Rejete,45479.42,false,694.0,3,Standard,Credit Consommation,Prelevement,Lille-Grand-Place
TXN001328,CLI0121,27,1,2023-11-09 20:42:00,-176.74,EUR,1.0,Debit,Complete,38936.98,false,645.0,1,Premium,Assurance Vie,Paiement CB,Marseille-Vieux-Port
TXN000065,CLI0063,28,7,2024-12-09 02:25:00,2618.05,EUR,1.0,Credit,Complete,8489.82,true,426.0,2,Risque,Credit Consommation,Remboursement credit,Paris-Centre
TXN001904,CLI0070,61,8,2022-06-14 21:10:00,297.53,EUR,1.0,Credit,Complete,20697.77,true,645.0,2,Risque,PEA,Paiement CB,Nantes-Commerce
TXN000848,CLI0081,12,5,2024-04-26 16:28:00,2250.05,EUR,1.0,Credit,Complete,32228.95,false,645.0,3,Standard,Compte Courant,Virement international,Toulouse-Capitole
TXN000380,CLI0116,8,6,2024-10-04 06:20:00,-29.31,USD,1.08,Debit,Complete,5203.45,false,620.0,3,Standard,Compte Courant,Paiement CB,Nice-Massena
TXN001320,CLI0026,30,4,2023-12-19 14:58:00,205.55,EUR,1.0,Credit,Complete,14768.16,false,699.0,3,Standard,Compte Epargne,Paiement CB,Lille-Grand-Place
TXN000972,CLI0051,58,1,2022-02-01 05:07:00,1284.95,GBP,0.86,Credit,Complete,6407.26,false,645.0,1,Premium,Credit Auto,Depot especes,Marseille-Vieux-Port
TXN001364,CLI0142,63,5,2022-03-08 20:20:00,-2119.09,EUR,1.0,Debit,Complete,42946.98,false,676.0,3,Standard,Compte Epargne,Virement international,Toulouse-Capitole
TXN001100,CLI0039,34,4,2023-02-14 17:05:00,-1342.87,EUR,1.0,Debit,Complete,40883.77,false,645.0,3,Standard,Assurance Vie,Depot especes,Lille-Grand-Place
TXN000139,CLI0115,6,5,2022-09-30 20:55:00,-1075.92,EUR,1.0,Debit,Complete,36420.12,false,709.0,3,Standard,Compte Epargne,Remboursement credit,Toulouse-Capitole
TXN000358,CLI0049,32,3,2023-04-26 23:15:00,-2624.59,USD,1.08,Debit,Complete,41833.1,false,593.0,3,Standard,Credit Consommation,Interets,Lyon-Part-Dieu
TXN000236,CLI0037,52,4,2024-01-18 02:23:00,2128.39,GBP,0.86,Credit,Complete,16197.9,false,622.0,3,Standard,Livret A,Prelevement,Lille-Grand-Place
